substrate,coupling_partner,Solvent,Time,temperature,catalyst_precursor,reagent,effective_reagents,effective_reagents_covalent,ligand,effective_ligand,PRODUCT,isolated_yield,couplingpartner_class,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,2_steps,scheme_table,review,Mechanism,reaction_condition
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CC(C)(O)C,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[K+].[K+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,34,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CC(C)CCO ,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[K+].[K+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,20,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CC(C)O  ,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[K+].[K+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,26,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CC#N,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[K+].[K+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,31,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,CC(C)(C)[O-].[Na+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,33,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,71,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,CCN(CC)CC,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,17,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,[2H-].[Na+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,53,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Na+].[Na+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,34,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,25,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,0,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,80,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,0,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,48h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,74,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,57h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,34,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,50,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,1,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,0,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,0,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,0,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,1,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.4,2,,Table 2,article,cadiot,
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,74,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.25,0.5,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,34,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.3,0.6,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,60,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.15,0.3,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,55,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.2,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,33,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Optimization,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,43,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Scope,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,C1(C#CC#CC2=CC=CC=C2)=CC=CC=C1,56,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Scope,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,BrC#CC1=CC=C(OC)C=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,COC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,52,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Scope,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=C(OC)C=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC(C=C1)=CC=C1C#CC#CC2=CC=C(OC)C=C2,83,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Scope,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=C(OC)C=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,COC1=CC=C(C#CC#CC2=CC=C(OC)C=C2)C=C1,21,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Scope,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
CC1=CC=C(C#C)C=C1,BrC#CC1=CC=C(C)C=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=C(C)C=C2)C=C1,97,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Scope,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,BrC#CC1=CC=C(C)C=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC1=CC=C(C#CC#CC2=CC=CC=C2)C=C1,53,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Scope,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=C(C)C=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CC(C=C1)=CC=C1C#CC#CC2=CC=C(OC)C=C2,89,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Scope,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
CCCCCCC#C,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CCCCCCC#CC#CC1=CC=CC=C1,18,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Scope,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,CCCCCCC#CBr,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,CCCCCCC#CC#CC1=CC=CC=C1,10,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Scope,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=N1,BrC#CC1=CC=CC=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,C1(C#CC#CC2=CC=CC=C2)=CC=CC=N1,50,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Scope,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,BrC#CC1=CC=CC=N1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,C1(C#CC#CC2=CC=CC=C2)=CC=CC=N1,46,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Scope,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=N1,BrC#CC1=CC=C(OC)C=C1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,COC(C=C1)=CC=C1C#CC#CC2=CC=CC=N2,43,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Scope,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
COC1=CC=C(C#C)C=C1,BrC#CC1=CC=CC=N1,CCO,24h,125,CC[Zn]CC,C(=O)([O-])[O-].[Cs+].[Cs+]  ,,,OC(C1CCCN1)=O,,COC(C=C1)=CC=C1C#CC#CC2=CC=CC=N2,31,Phenylacetylene,https://doi.org/10.1016/j.mcat.2017.07.021,Scope,1.2,1,0.2,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCOCC1,48h,125,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,OC(C1CCCN1)=O,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,8,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 1,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCOCC1,48h,125,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,OC2=CC=CC1=CC=CN=C12,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,0,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 1,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCOCC1,48h,125,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,NCCN,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,12,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 1,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCOCC1,48h,125,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,75,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 1,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCOCC1,48h,125,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,23,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 1,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCOCC1,48h,125,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,N[C@H]1[C@H](N)CCCC1,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,66,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 1,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCOCC1,48h,125,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,O[C@H]1[C@H](O)CCCC1,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,0,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCOCC1,48h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,60,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCOCC1,48h,125,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,35,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCOCC1,48h,125,CC[Zn]CC,CCN(CC)CC,,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,1,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCOCC1,48h,125,CC[Zn]CC,CC(C)([O-])C.[Na+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,0,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCOCC1,48h,125,CC[Zn]CC,CC(C)([O-])C.[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,0,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCOCC1,48h,125,CC[Zn]CC,[OH-].[Na+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,0,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCOCC1,48h,125,CC[Zn]CC,[OH-].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,0,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COC,48h,125,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,44,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COC,48h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,0,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,COC,48h,125,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,25,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCCC1,48h,125,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,38,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCCC1,48h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,31,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,O1CCCC1,48h,125,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,1,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC1=CC=CC=C1,48h,125,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,1,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC1=CC=CC=C1,48h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,25,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC1=CC=CC=C1,48h,125,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,20,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC(C)(O)C,48h,125,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,30,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC(C)(O)C,48h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,20,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC(C)(O)C,48h,125,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,1,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,48h,125,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,20,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,48h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,1,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CC#N,48h,125,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,1,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CN(C=O)C,48h,125,CC[Zn]CC,[O-]P([O-])([O-])=O.[K+].[K+].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,0,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CN(C=O)C,48h,125,CC[Zn]CC,O=C([O-])[O-].[K+].[K+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,0,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
C#CC1=CC=CC=C1,IC1=CC=C(C(C)=O)C=C1,CN(C=O)C,48h,125,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],,,CNCCNC,,O=C(C2=CC=C(C=C2)C#CC1=CC=CC=C1)C,0,Acetophenone,https://doi.org/10.1016/j.tetlet.2015.08.027,optimization,1,1.1,0.05,0.1,2,,Table 2,article,cadiot,N2
