substrate,coupling_partner,Solvent,Time,temperature,catalyst_precursor,reagent,ligand,PRODUCT,isolated_yield,DOI,origin,eq_substrate,eq_coupling_partner,eq_catalyst,eq_ligand,eq_reagent,scheme_table,review,Mechanism,substrate_class,coupling_partner_class,reaction_condition
OC1=CC=CC(C)=C1,IC1=CC=C(C#N)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,CC1=CC(C)=CC(C#CC2=CC=CC=C2)=C1,70,https://doi.org/10.1002/slct.201800541,scope,2,1,0.2,0.4,2,Scheme 3,article,ullmann,cresol,benzonitrile,N2
OC1=CC=CC=C1Cl,IC1=CC=C(C#N)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,ClC1=CC=CC=C1OC2=CC=C(C#N)C=C2,50,https://doi.org/10.1002/slct.201800541,scope,2,1,0.2,0.4,2,Scheme 3,article,ullmann,phenol,benzonitrile,N2
OC1=CN=CC=C1,IC1=CC=C(C#N)C=C1,CC#N,65h,145,CC[Zn]CC,O=C([O-])[O-].[Cs+].[Cs+],OC(C1CCCN1)=O,N#CC1=CC=C(OC2=CN=CC=C2)C=C1,73,https://doi.org/10.1002/slct.201800541,scope,2,1,0.2,0.4,2,Scheme 3,article,ullmann,pyridine,benzonitrile,N2
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,O1CCCC1,16h,60,Cl[Co]Cl,C[O-].[K+],,C1(C2=CC=CC=C2)=CC=CC=N1,38,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,O1CCCC1,16h,60,Cl[Co]Cl,C[O-].[K+],C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,41,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,O1CCCC1,16h,60,Cl[Co]Cl,C[O-].[K+],CC(P(CC1=CC=CC(CP(C(C)(C)C)C(C)(C)C)=N1)C(C)(C)C)(C)C,C1(C2=CC=CC=C2)=CC=CC=N1,31,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,O1CCCC1,16h,60,Cl[Co]Cl,C[O-].[K+],C/C(C1=CC=CC(/C(C)=N/C2=CC=CC=C2)=N1)=N\C3=CC=CC=C3,C1(C2=CC=CC=C2)=CC=CC=N1,2,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,O1CCCC1,16h,60,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,90,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16h,60,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,94,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,93,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.05,0.05,1.5,Table 1,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16h,60,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,46,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,0.5,Table 1,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16h,60,Cl[Co]Cl,CC(C)(C)[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,7,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16h,60,Cl[Co]Cl,CC[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,92,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16h,60,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,0,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16h,60,Cl[Pd]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,12,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16h,60,Cl[Ni]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,8,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16h,60,Cl[Cu],C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,0,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16h,60,Cl[Fe]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,0,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,Table 1,article,suzuki,borinane,pyridine,Ar
OB(C1=CC=CC=C1)O,ClC1=CC=CC=N1,CN(C=O)C,16h,60,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,75,https://doi.org/10.1021/acs.organomet.7b00726,optimization,1,1.5,0.12,0.12,1.5,Table 1,article,suzuki,benzene,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,92,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 2,article,suzuki,borinane,pyridine,Ar
CC1(COB(OC1)C2=CC=C(C=C2)OC)C,ClC1=CC=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC(C=C1)=CC=C1C2=CC=CC=N2,84,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 2,article,suzuki,borinane,pyridine,Ar
CC1(COB(OC1)C2=CC=C(C=C2)C(F)(F)F)C,ClC1=CC=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,FC(C(C=C1)=CC=C1C2=CC=CC=N2)(F)F,90,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 2,article,suzuki,borinane,pyridine,Ar
CC1(COB(OC1)C2=CC=C(C=C2)C#N)C,ClC1=CC=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,N#CC(C=C1)=CC=C1C2=CC=CC=N2,63,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 2,article,suzuki,borinane,pyridine,Ar
CC1(COB(OC1)C2=C(C=CC=C2)C)C,ClC1=CC=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,CC(C=CC=C1)=C1C2=CC=CC=N2,78,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 2,article,suzuki,borinane,pyridine,Ar
CC1(COB(OC1)C2=CC=CC3=C2C=CC=C3)C,ClC1=CC=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC3=C2C=CC=C3)=CC=CC=N1,95,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 2,article,suzuki,borinane,pyridine,Ar
CC1(COB(OC1)C2=CC=CS2)C,ClC1=CC=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CS2)=CC=CC=N1,75,https://doi.org/10.1021/acs.organomet.7b00726,scope,0.5,1.5,0.05,0.05,1.5,Table 2,article,suzuki,borinane,pyridine,Ar
CC1(COB(OC1)C2=CC=CO2)C,ClC1=CC=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CO2)=CC=CC=N1,46,https://doi.org/10.1021/acs.organomet.7b00726,scope,0.5,1.5,0.05,0.05,1.5,Table 2,article,suzuki,boronic acid,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,91,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CC=N1,86,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=C(Br)C=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,BrC(C=CC=N1)=C1C2=CC=CC=C2,63,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CC(C)=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,CC1=NC(C2=CC=CC=C2)=CC=C1,77,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC=CC(OC)=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC1=NC(C2=CC=CC=C2)=CC=C1,81,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC(C)=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,CC1=CC=NC(C2=CC=CC=C2)=C1,85,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=C(C(OC)=O)C=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,O=C(C(C=N1)=CC=C1C2=CC=CC=C2)OC,67,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC(C(F)(F)F)=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,FC(C1=CC=NC(C2=CC=CC=C2)=C1)(F)F,77,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=C(C(F)(F)F)C=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,FC(C1=C(C2=CC=CC=C2)N=CC=C1)(F)F,60,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,benzotrifluoride,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=NC2=CC=CC=C2C=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C12=CC=CC=C1N=C(C3=CC=CC=C3)C=C2,81,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,quinoline,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=NC(C)=CC=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,CC1=NC(C2=CC=CC=C2)=NC=C1,70,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyrimidine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=NC=CN=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CN=CC=N1,71,https://doi.org/10.1021/acs.organomet.7b00726,scope,0.5,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyrimidine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=CN=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CN=C1,25,https://doi.org/10.1021/acs.organomet.7b00726,scope,0.5,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC=CN=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CN=C1,54,https://doi.org/10.1021/acs.organomet.7b00726,scope,0.5,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC=C(OC)N=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC(N=C1)=CC=C1C2=CC=CC=C2,66,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CN=CN=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CN=CN=C1,87,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyrimidine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CN(C)C=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,ClC(C=C1)=CC=C1OC2=CC=C([N+]([O-])=O)C=C2,77,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,miscellaneous,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC2=C(C=CC=C2)N=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C12=CC=CC=C1N=C(C3=CC=CC=C3)C=C2,78,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,quinoline,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC2=C(C=C1)N=CC=C2,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C12=CC(C3=CC=CC=C3)=CC=C1N=CC=C2,63,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,quinoline,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC=CC2=C1N=CC=C2,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C12=CC=CC(C3=CC=CC=C3)=C1N=CC=C2,74,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,quinoline,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC=CS1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=CC=CS1,75,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,miscellaneous,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=COC=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,C1(C2=CC=CC=C2)=COC=C1,61,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,miscellaneous,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=C(Cl)C=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,ClC(C=N1)=CC=C1C2=CC=CC=C2,94,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 3,article,suzuki,borinane,pyridine,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=C(Br)C=N1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,BrC(C=N1)=CC=C1C2=CC=CC=C2,74,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.2,0.05,0.05,1.2,Table 3,article,suzuki,borinane,pyridine,Ar
CC1(COB(OC1)C2=CC=C(C=C2)OC)C,ClC1=CC=CC=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC(C=C1)=CC=C1C2=CC=CC=C2,0,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,pyridine,Ar
CC1(COB(OC1)C2=CC=C(C=C2)OC)C,BrC1=CC=CC=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC(C=C1)=CC=C1C2=CC=CC=C2,25,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,benzene,Ar
CC1(COB(OC1)C2=CC=C(C=C2)OC)C,IC1=CC=CC=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC(C=C1)=CC=C1C2=CC=CC=C2,23,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,benzene,Ar
CC1(COB(OC1)C2=CC=C(C=C2)OC)C,O=S(OC1=CC=CC=C1)(C(F)(F)F)=O,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC(C=C1)=CC=C1C2=CC=CC=C2,4,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,miscellaneous,Ar
CC1(COB(OC1)C2=CC=C(C=C2)OC)C,CC1=CC=C(S(OC2=CC=CC=C2)(=O)=O)C=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC(C=C1)=CC=C1C2=CC=CC=C2,0,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,miscellaneous,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=C(C(F)(F)F)C=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC1=CC=C(C#CC2=CN=CC=C2)C=C1,29,https://doi.org/10.1021/acs.organomet.7b00726,scope,0.5,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,benzotrifluoride,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC=C(C(F)(F)F)C=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,COC1=CC=C(C#CC2=CN=CC=C2)C=C1,77,https://doi.org/10.1021/acs.organomet.7b00726,scope,0.5,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,benzotrifluoride,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC=C(C#N)C=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,N#CC(C=C1)=CC=C1C2=CC=CC=C2,60,https://doi.org/10.1021/acs.organomet.7b00726,scope,0.5,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,benzonitrile,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,BrC1=CC=C(C#N)C=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,N#CC(C=C1)=CC=C1C2=CC=CC=C2,74,https://doi.org/10.1021/acs.organomet.7b00726,scope,0.5,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,benzonitrile,Ar
CC1(C)COB(C2=CC=CC=C2)OC1,ClC1=CC=C(C(C)=O)C=C1,CN(C=O)C,16h,80,Cl[Co]Cl,C[O-].[K+],C1(C2=CC(C3=CC=CC=C3)=CC(C4=NC=CC=C4)=N2)=CC=CC=N1,O=C(C(C=C1)=CC=C1C2=CC=CC=C2)OC,31,https://doi.org/10.1021/acs.organomet.7b00726,scope,1,1.5,0.05,0.05,1.5,Table 4,article,suzuki,borinane,acetophenone,Ar
